,clustering_coef,degree_centrality,closeness_centrality,betweenness_centrality
299072,0,0.00031347962382445143,0.00031347962382445143,0.0
299074,0,0.00031347962382445143,0.00031347962382445143,0.0
303950,0,0.00031347962382445143,0.00031347962382445143,0.0
303951,0,0.00031347962382445143,0.00031347962382445143,0.0
303373,0,0.00031347962382445143,0.00031347962382445143,0.0
303375,0,0.00031347962382445143,0.00031347962382445143,0.0
303421,0,0.00031347962382445143,0.00031347962382445143,0.0
303423,0,0.00031347962382445143,0.00031347962382445143,0.0
395210,0,0.00031347962382445143,0.00031347962382445143,0.0
395211,0,0.00031347962382445143,0.00031347962382445143,0.0
673184,0,0.00031347962382445143,0.00031347962382445143,0.0
303691,0,0.00031347962382445143,0.00031347962382445143,0.0
396339,0,0.00031347962382445143,0.00031347962382445143,0.0
396367,0,0.00031347962382445143,0.00031347962382445143,0.0
673205,0,0.00031347962382445143,0.00031347962382445143,0.0
673206,0,0.00031347962382445143,0.00031347962382445143,0.0
185538,0,0.00031347962382445143,0.00031347962382445143,0.0
185539,0,0.00031347962382445143,0.00031347962382445143,0.0
182644,0,0.00031347962382445143,0.00031347962382445143,0.0
182646,0,0.00031347962382445143,0.00031347962382445143,0.0
187105,0,0.00031347962382445143,0.00031347962382445143,0.0
663792,0,0.00031347962382445143,0.00031347962382445143,0.0
663518,0,0.00031347962382445143,0.00031347962382445143,0.0
663519,0,0.00031347962382445143,0.00031347962382445143,0.0
185120,0,0.00031347962382445143,0.00031347962382445143,0.0
185123,0,0.00031347962382445143,0.00031347962382445143,0.0
204118,0,0.00031347962382445143,0.00031347962382445143,0.0
664452,0,0.00031347962382445143,0.00031347962382445143,0.0
183198,0,0.00031347962382445143,0.00031347962382445143,0.0
183199,0,0.00031347962382445143,0.00031347962382445143,0.0
183172,0,0.00031347962382445143,0.00031347962382445143,0.0
663558,0,0.00031347962382445143,0.00031347962382445143,0.0
663767,0,0.00031347962382445143,0.00031347962382445143,0.0
663768,0,0.00031347962382445143,0.00031347962382445143,0.0
34675,0,0.00031347962382445143,0.00031347962382445143,0.0
184272,0,0.00031347962382445143,0.00031347962382445143,0.0
184101,0,0.00031347962382445143,0.00031347962382445143,0.0
184371,0,0.00031347962382445143,0.00031347962382445143,0.0
185776,0,0.00031347962382445143,0.00031347962382445143,0.0
186042,0,0.00031347962382445143,0.00031347962382445143,0.0
624971,0,0.00031347962382445143,0.00031347962382445143,0.0
624972,0,0.00031347962382445143,0.00031347962382445143,0.0
571912,0,0.00031347962382445143,0.00031347962382445143,0.0
694918,0,0.00031347962382445143,0.00031347962382445143,0.0
584184,0,0.00031347962382445143,0.00031347962382445143,0.0
584311,0,0.00031347962382445143,0.00031347962382445143,0.0
583386,0,0.00031347962382445143,0.00031347962382445143,0.0
583387,0,0.00031347962382445143,0.00031347962382445143,0.0
571958,0,0.00031347962382445143,0.00031347962382445143,0.0
571959,0,0.00031347962382445143,0.00031347962382445143,0.0
602751,0,0.00031347962382445143,0.00031347962382445143,0.0
602752,0,0.00031347962382445143,0.00031347962382445143,0.0
601386,0,0.00031347962382445143,0.00031347962382445143,0.0
696983,0,0.00031347962382445143,0.00031347962382445143,0.0
603336,0,0.00031347962382445143,0.00031347962382445143,0.0
603337,0,0.00031347962382445143,0.00031347962382445143,0.0
584059,0,0.00031347962382445143,0.00031347962382445143,0.0
584060,0,0.00031347962382445143,0.00031347962382445143,0.0
621341,0,0.00031347962382445143,0.00031347962382445143,0.0
621342,0,0.00031347962382445143,0.00031347962382445143,0.0
621360,0,0.00031347962382445143,0.00031347962382445143,0.0
621361,0,0.00031347962382445143,0.00031347962382445143,0.0
621838,0,0.00031347962382445143,0.00031347962382445143,0.0
621840,0,0.00031347962382445143,0.00031347962382445143,0.0
440761,0,0.00031347962382445143,0.00031347962382445143,0.0
440762,0,0.00031347962382445143,0.00031347962382445143,0.0
445884,0,0.00031347962382445143,0.00031347962382445143,0.0
445886,0,0.00031347962382445143,0.00031347962382445143,0.0
497407,0,0.00031347962382445143,0.00031347962382445143,0.0
497408,0,0.00031347962382445143,0.00031347962382445143,0.0
500101,0,0.00031347962382445143,0.00031347962382445143,0.0
500102,0,0.00031347962382445143,0.00031347962382445143,0.0
508027,0,0.00031347962382445143,0.00031347962382445143,0.0
508028,0,0.00031347962382445143,0.00031347962382445143,0.0
508310,0,0.00031347962382445143,0.00031347962382445143,0.0
508311,0,0.00031347962382445143,0.00031347962382445143,0.0
507944,0,0.00031347962382445143,0.00031347962382445143,0.0
507945,0,0.00031347962382445143,0.00031347962382445143,0.0
691401,0,0.00031347962382445143,0.00031347962382445143,0.0
498025,0,0.00031347962382445143,0.00031347962382445143,0.0
499468,0,0.00031347962382445143,0.00031347962382445143,0.0
499469,0,0.00031347962382445143,0.00031347962382445143,0.0
497656,0,0.00031347962382445143,0.00031347962382445143,0.0
497657,0,0.00031347962382445143,0.00031347962382445143,0.0
497658,0,0.00031347962382445143,0.00031347962382445143,0.0
497659,0,0.00031347962382445143,0.00031347962382445143,0.0
497678,0,0.00031347962382445143,0.00031347962382445143,0.0
497679,0,0.00031347962382445143,0.00031347962382445143,0.0
497691,0,0.00031347962382445143,0.00031347962382445143,0.0
497693,0,0.00031347962382445143,0.00031347962382445143,0.0
497886,0,0.00031347962382445143,0.00031347962382445143,0.0
497912,0,0.00031347962382445143,0.00031347962382445143,0.0
499853,0,0.00031347962382445143,0.0004179728317659352,0.0
499867,0,0.0006269592476489029,0.0006269592476489029,1.9660057938190745e-07
499869,0,0.00031347962382445143,0.0004179728317659352,0.0
497554,0,0.00031347962382445143,0.00031347962382445143,0.0
497749,0,0.00031347962382445143,0.00031347962382445143,0.0
36055,0,0.00031347962382445143,0.00031347962382445143,0.0
581921,0,0.00031347962382445143,0.00031347962382445143,0.0
581381,0,0.00031347962382445143,0.00031347962382445143,0.0
581382,0,0.00031347962382445143,0.00031347962382445143,0.0
581623,0,0.00031347962382445143,0.00031347962382445143,0.0
581801,0,0.00031347962382445143,0.00031347962382445143,0.0
602186,0,0.00031347962382445143,0.00031347962382445143,0.0
602187,0,0.00031347962382445143,0.00031347962382445143,0.0
582091,0,0.00031347962382445143,0.00031347962382445143,0.0
582092,0,0.00031347962382445143,0.00031347962382445143,0.0
602328,0,0.00031347962382445143,0.00031347962382445143,0.0
602330,0,0.00031347962382445143,0.00031347962382445143,0.0
570592,0,0.00031347962382445143,0.00031347962382445143,0.0
570596,0,0.00031347962382445143,0.00031347962382445143,0.0
570606,0,0.00031347962382445143,0.00031347962382445143,0.0
570607,0,0.00031347962382445143,0.00031347962382445143,0.0
602094,0,0.00031347962382445143,0.00031347962382445143,0.0
602096,0,0.00031347962382445143,0.00031347962382445143,0.0
581879,0,0.00031347962382445143,0.00031347962382445143,0.0
581882,0,0.00031347962382445143,0.00031347962382445143,0.0
582071,0,0.00031347962382445143,0.00031347962382445143,0.0
582124,0,0.00031347962382445143,0.00031347962382445143,0.0
602883,0,0.00031347962382445143,0.00031347962382445143,0.0
602890,0,0.00031347962382445143,0.00031347962382445143,0.0
602936,0,0.00031347962382445143,0.00031347962382445143,0.0
602957,0,0.00031347962382445143,0.00031347962382445143,0.0
602948,0,0.00031347962382445143,0.00031347962382445143,0.0
602961,0,0.00031347962382445143,0.00031347962382445143,0.0
584900,0,0.00031347962382445143,0.00031347962382445143,0.0
584863,0,0.00031347962382445143,0.00031347962382445143,0.0
603144,0,0.00031347962382445143,0.00031347962382445143,0.0
603623,0,0.00031347962382445143,0.00031347962382445143,0.0
603812,0,0.00031347962382445143,0.00031347962382445143,0.0
603828,0,0.00031347962382445143,0.00031347962382445143,0.0
601674,0,0.00031347962382445143,0.00031347962382445143,0.0
601676,0,0.00031347962382445143,0.00031347962382445143,0.0
602863,0,0.00031347962382445143,0.00031347962382445143,0.0
602865,0,0.00031347962382445143,0.00031347962382445143,0.0
602355,0,0.00031347962382445143,0.00031347962382445143,0.0
602356,0,0.00031347962382445143,0.00031347962382445143,0.0
571304,0,0.00031347962382445143,0.00031347962382445143,0.0
694798,0,0.00031347962382445143,0.00031347962382445143,0.0
602349,0,0.00031347962382445143,0.00031347962382445143,0.0
602350,0,0.00031347962382445143,0.00031347962382445143,0.0
586931,0,0.00031347962382445143,0.00031347962382445143,0.0
601531,0,0.00031347962382445143,0.00031347962382445143,0.0
584923,0,0.00031347962382445143,0.00031347962382445143,0.0
584969,0,0.00031347962382445143,0.00031347962382445143,0.0
584648,0,0.00031347962382445143,0.00031347962382445143,0.0
584658,0,0.00031347962382445143,0.00031347962382445143,0.0
497793,0,0.00031347962382445143,0.00031347962382445143,0.0
497795,0,0.00031347962382445143,0.00031347962382445143,0.0
581285,0,0.00031347962382445143,0.00031347962382445143,0.0
581319,0,0.00031347962382445143,0.00031347962382445143,0.0
584833,0,0.00031347962382445143,0.00031347962382445143,0.0
584834,0,0.00031347962382445143,0.00031347962382445143,0.0
580884,0,0.00031347962382445143,0.00031347962382445143,0.0
580887,0,0.00031347962382445143,0.00031347962382445143,0.0
691702,0,0.00031347962382445143,0.00031347962382445143,0.0
508775,0,0.00031347962382445143,0.00031347962382445143,0.0
623528,0,0.00031347962382445143,0.00031347962382445143,0.0
623529,0,0.00031347962382445143,0.00031347962382445143,0.0
698061,0,0.00031347962382445143,0.00031347962382445143,0.0
698063,0,0.00031347962382445143,0.00031347962382445143,0.0
37424,0,0.00031347962382445143,0.00031347962382445143,0.0
649288,0,0.00031347962382445143,0.00031347962382445143,0.0
508595,0,0.00031347962382445143,0.00031347962382445143,0.0
508605,0,0.00031347962382445143,0.00031347962382445143,0.0
649722,0,0.00031347962382445143,0.00031347962382445143,0.0
649729,0,0.00031347962382445143,0.00031347962382445143,0.0
493721,0,0.00031347962382445143,0.00031347962382445143,0.0
493722,0,0.00031347962382445143,0.00031347962382445143,0.0
654366,0,0.00031347962382445143,0.00031347962382445143,0.0
654370,0,0.00031347962382445143,0.00031347962382445143,0.0
493745,0,0.00031347962382445143,0.00031347962382445143,0.0
493870,0,0.00031347962382445143,0.00031347962382445143,0.0
494659,0,0.00031347962382445143,0.00031347962382445143,0.0
494661,0,0.00031347962382445143,0.00031347962382445143,0.0
494730,0,0.00031347962382445143,0.00031347962382445143,0.0
494731,0,0.00031347962382445143,0.00031347962382445143,0.0
649509,0,0.00031347962382445143,0.00031347962382445143,0.0
649526,0,0.00031347962382445143,0.00031347962382445143,0.0
623544,0,0.0006269592476489029,0.0006269592476489029,1.9660057938190745e-07
623545,0,0.00031347962382445143,0.0004179728317659352,0.0
623767,0,0.00031347962382445143,0.0004179728317659352,0.0
447316,0,0.00031347962382445143,0.00031347962382445143,0.0
447317,0,0.00031347962382445143,0.00031347962382445143,0.0
447241,0,0.00031347962382445143,0.00031347962382445143,0.0
447312,0,0.00031347962382445143,0.00031347962382445143,0.0
623275,0,0.00031347962382445143,0.00031347962382445143,0.0
698045,0,0.00031347962382445143,0.00031347962382445143,0.0
622233,0,0.00031347962382445143,0.00031347962382445143,0.0
622234,0,0.00031347962382445143,0.00031347962382445143,0.0
623572,0,0.00031347962382445143,0.00031347962382445143,0.0
698056,0,0.00031347962382445143,0.00031347962382445143,0.0
625653,0,0.00031347962382445143,0.00031347962382445143,0.0
625654,0,0.00031347962382445143,0.00031347962382445143,0.0
625673,0,0.00031347962382445143,0.00031347962382445143,0.0
625674,0,0.00031347962382445143,0.00031347962382445143,0.0
623167,0,0.00031347962382445143,0.00031347962382445143,0.0
698044,0,0.00031347962382445143,0.00031347962382445143,0.0
698210,0,0.00031347962382445143,0.00031347962382445143,0.0
698211,0,0.00031347962382445143,0.00031347962382445143,0.0
446275,0,0.00031347962382445143,0.00031347962382445143,0.0
446278,0,0.00031347962382445143,0.00031347962382445143,0.0
446210,0,0.00031347962382445143,0.00031347962382445143,0.0
446211,0,0.00031347962382445143,0.00031347962382445143,0.0
447182,0,0.00031347962382445143,0.00031347962382445143,0.0
447183,0,0.00031347962382445143,0.00031347962382445143,0.0
622650,0,0.00031347962382445143,0.00031347962382445143,0.0
622728,0,0.00031347962382445143,0.00031347962382445143,0.0
443403,0,0.00031347962382445143,0.00031347962382445143,0.0
443404,0,0.00031347962382445143,0.00031347962382445143,0.0
571675,0,0.00031347962382445143,0.00031347962382445143,0.0
571683,0,0.00031347962382445143,0.00031347962382445143,0.0
572283,0,0.00031347962382445143,0.00031347962382445143,0.0
572288,0,0.00031347962382445143,0.00031347962382445143,0.0
571887,0,0.00031347962382445143,0.00031347962382445143,0.0
694905,0,0.00031347962382445143,0.00031347962382445143,0.0
577216,0,0.00031347962382445143,0.00031347962382445143,0.0
577217,0,0.00031347962382445143,0.00031347962382445143,0.0
577496,0,0.00031347962382445143,0.00031347962382445143,0.0
695572,0,0.00031347962382445143,0.00031347962382445143,0.0
572641,0,0.00031347962382445143,0.00031347962382445143,0.0
572643,0,0.00031347962382445143,0.00031347962382445143,0.0
572442,0,0.00031347962382445143,0.00031347962382445143,0.0
694958,0,0.00031347962382445143,0.00031347962382445143,0.0
577470,0,0.00031347962382445143,0.00031347962382445143,0.0
577471,0,0.00031347962382445143,0.00031347962382445143,0.0
577716,0,0.00031347962382445143,0.00031347962382445143,0.0
577731,0,0.00031347962382445143,0.00031347962382445143,0.0
462891,0,0.00031347962382445143,0.00031347962382445143,0.0
462892,0,0.00031347962382445143,0.00031347962382445143,0.0
442129,0,0.00031347962382445143,0.00031347962382445143,0.0
442131,0,0.00031347962382445143,0.00031347962382445143,0.0
40098,0,0.00031347962382445143,0.00031347962382445143,0.0
576686,0,0.00031347962382445143,0.00031347962382445143,0.0
398333,0,0.00031347962382445143,0.00031347962382445143,0.0
398336,0,0.00031347962382445143,0.00031347962382445143,0.0
399679,0,0.00031347962382445143,0.00031347962382445143,0.0
399680,0,0.00031347962382445143,0.00031347962382445143,0.0
396375,0,0.00031347962382445143,0.00031347962382445143,0.0
396374,0,0.00031347962382445143,0.00031347962382445143,0.0
690909,0,0.00031347962382445143,0.00031347962382445143,0.0
690910,0,0.00031347962382445143,0.00031347962382445143,0.0
474412,0,0.00031347962382445143,0.00031347962382445143,0.0
474413,0,0.00031347962382445143,0.00031347962382445143,0.0
690879,0,0.00031347962382445143,0.00031347962382445143,0.0
690880,0,0.00031347962382445143,0.00031347962382445143,0.0
690986,0,0.00031347962382445143,0.00031347962382445143,0.0
690987,0,0.00031347962382445143,0.00031347962382445143,0.0
681621,0,0.00031347962382445143,0.00031347962382445143,0.0
681623,0,0.00031347962382445143,0.00031347962382445143,0.0
681883,0,0.00031347962382445143,0.00031347962382445143,0.0
398783,0,0.00031347962382445143,0.00031347962382445143,0.0
474805,0,0.00031347962382445143,0.00031347962382445143,0.0
474807,0,0.00031347962382445143,0.00031347962382445143,0.0
690944,0,0.00031347962382445143,0.00031347962382445143,0.0
690945,0,0.00031347962382445143,0.00031347962382445143,0.0
690750,0,0.00031347962382445143,0.00031347962382445143,0.0
690751,0,0.00031347962382445143,0.00031347962382445143,0.0
399723,0,0.00031347962382445143,0.00031347962382445143,0.0
399724,0,0.00031347962382445143,0.00031347962382445143,0.0
397731,0,0.00031347962382445143,0.00031347962382445143,0.0
681761,0,0.00031347962382445143,0.00031347962382445143,0.0
687400,0,0.00031347962382445143,0.00031347962382445143,0.0
440218,0,0.00031347962382445143,0.00031347962382445143,0.0
681600,0,0.00031347962382445143,0.00031347962382445143,0.0
681601,0,0.00031347962382445143,0.00031347962382445143,0.0
396777,0,0.00031347962382445143,0.00031347962382445143,0.0
681593,0,0.00031347962382445143,0.00031347962382445143,0.0
397479,0,0.00031347962382445143,0.00031347962382445143,0.0
397480,0,0.00031347962382445143,0.00031347962382445143,0.0
453208,0,0.00031347962382445143,0.00031347962382445143,0.0
453209,0,0.00031347962382445143,0.00031347962382445143,0.0
396959,0,0.00031347962382445143,0.00031347962382445143,0.0
396960,0,0.00031347962382445143,0.00031347962382445143,0.0
396838,0,0.00031347962382445143,0.00031347962382445143,0.0
396839,0,0.00031347962382445143,0.00031347962382445143,0.0
473513,0,0.00031347962382445143,0.00031347962382445143,0.0
473514,0,0.00031347962382445143,0.00031347962382445143,0.0
473450,0,0.00031347962382445143,0.00031347962382445143,0.0
473451,0,0.00031347962382445143,0.00031347962382445143,0.0
456169,0,0.00031347962382445143,0.00031347962382445143,0.0
456246,0,0.00031347962382445143,0.00031347962382445143,0.0
454937,0,0.00031347962382445143,0.00031347962382445143,0.0
454938,0,0.00031347962382445143,0.00031347962382445143,0.0
455899,0,0.00031347962382445143,0.00031347962382445143,0.0
688799,0,0.00031347962382445143,0.00031347962382445143,0.0
396459,0,0.00031347962382445143,0.00031347962382445143,0.0
396463,0,0.00031347962382445143,0.00031347962382445143,0.0
440062,0,0.00031347962382445143,0.00031347962382445143,0.0
687398,0,0.00031347962382445143,0.00031347962382445143,0.0
42322,0,0.00031347962382445143,0.00031347962382445143,0.0
436609,0,0.00031347962382445143,0.00031347962382445143,0.0
183688,0,0.00031347962382445143,0.00031347962382445143,0.0
183691,0,0.00031347962382445143,0.00031347962382445143,0.0
182118,0,0.00031347962382445143,0.00031347962382445143,0.0
182119,0,0.00031347962382445143,0.00031347962382445143,0.0
277799,0,0.00031347962382445143,0.00031347962382445143,0.0
277800,0,0.00031347962382445143,0.00031347962382445143,0.0
277744,0,0.00031347962382445143,0.00031347962382445143,0.0
670044,0,0.00031347962382445143,0.00031347962382445143,0.0
179161,0,0.00031347962382445143,0.00031347962382445143,0.0
179162,0,0.00031347962382445143,0.00031347962382445143,0.0
179602,0,0.00031347962382445143,0.00031347962382445143,0.0
179605,0,0.00031347962382445143,0.00031347962382445143,0.0
284371,0,0.00031347962382445143,0.00031347962382445143,0.0
284373,0,0.00031347962382445143,0.00031347962382445143,0.0
668198,0,0.00031347962382445143,0.00031347962382445143,0.0
668947,0,0.00031347962382445143,0.00031347962382445143,0.0
264266,0,0.00031347962382445143,0.00031347962382445143,0.0
264267,0,0.00031347962382445143,0.00031347962382445143,0.0
264678,0,0.00031347962382445143,0.00031347962382445143,0.0
264679,0,0.00031347962382445143,0.00031347962382445143,0.0
669367,0,0.00031347962382445143,0.00031347962382445143,0.0
669369,0,0.00031347962382445143,0.00031347962382445143,0.0
296652,0,0.00031347962382445143,0.00031347962382445143,0.0
296651,0,0.00031347962382445143,0.00031347962382445143,0.0
267791,0,0.00031347962382445143,0.00031347962382445143,0.0
267792,0,0.00031347962382445143,0.00031347962382445143,0.0
268015,0,0.00031347962382445143,0.00031347962382445143,0.0
268019,0,0.00031347962382445143,0.00031347962382445143,0.0
297591,0,0.00031347962382445143,0.00031347962382445143,0.0
297592,0,0.00031347962382445143,0.00031347962382445143,0.0
292499,0,0.00031347962382445143,0.00031347962382445143,0.0
292500,0,0.00031347962382445143,0.00031347962382445143,0.0
292091,0,0.00031347962382445143,0.00031347962382445143,0.0
292092,0,0.00031347962382445143,0.00031347962382445143,0.0
292452,0,0.00031347962382445143,0.00031347962382445143,0.0
672373,0,0.00031347962382445143,0.00031347962382445143,0.0
292454,0,0.00031347962382445143,0.00031347962382445143,0.0
292457,0,0.00031347962382445143,0.00031347962382445143,0.0
294153,0,0.00031347962382445143,0.00031347962382445143,0.0
294015,0,0.00031347962382445143,0.00031347962382445143,0.0
262418,0,0.00031347962382445143,0.00031347962382445143,0.0
262419,0,0.00031347962382445143,0.00031347962382445143,0.0
44702,0,0.00031347962382445143,0.00031347962382445143,0.0
669453,0,0.00031347962382445143,0.00031347962382445143,0.0
262172,0,0.00031347962382445143,0.00031347962382445143,0.0
262174,0,0.00031347962382445143,0.00031347962382445143,0.0
183252,0,0.00031347962382445143,0.00031347962382445143,0.0
183254,0,0.00031347962382445143,0.00031347962382445143,0.0
183515,0,0.00031347962382445143,0.00031347962382445143,0.0
663578,0,0.00031347962382445143,0.00031347962382445143,0.0
183348,0,0.00031347962382445143,0.00031347962382445143,0.0
183350,0,0.00031347962382445143,0.00031347962382445143,0.0
205162,0,0.00031347962382445143,0.00031347962382445143,0.0
205163,0,0.00031347962382445143,0.00031347962382445143,0.0
180953,0,0.00031347962382445143,0.00031347962382445143,0.0
180955,0,0.00031347962382445143,0.00031347962382445143,0.0
205307,0,0.00031347962382445143,0.00031347962382445143,0.0
205308,0,0.00031347962382445143,0.00031347962382445143,0.0
205713,0,0.00031347962382445143,0.00031347962382445143,0.0
205714,0,0.00031347962382445143,0.00031347962382445143,0.0
183298,0,0.00031347962382445143,0.00031347962382445143,0.0
663571,0,0.00031347962382445143,0.00031347962382445143,0.0
454545,0,0.00031347962382445143,0.00031347962382445143,0.0
454547,0,0.00031347962382445143,0.00031347962382445143,0.0
471061,0,0.00031347962382445143,0.00031347962382445143,0.0
471062,0,0.00031347962382445143,0.00031347962382445143,0.0
470981,0,0.00031347962382445143,0.00031347962382445143,0.0
471011,0,0.00031347962382445143,0.00031347962382445143,0.0
471737,0,0.00031347962382445143,0.00031347962382445143,0.0
471738,0,0.00031347962382445143,0.00031347962382445143,0.0
475447,0,0.00031347962382445143,0.00031347962382445143,0.0
475450,0,0.00031347962382445143,0.00031347962382445143,0.0
475457,0,0.00031347962382445143,0.00031347962382445143,0.0
475456,0,0.00031347962382445143,0.00031347962382445143,0.0
469059,0,0.00031347962382445143,0.00031347962382445143,0.0
469060,0,0.00031347962382445143,0.00031347962382445143,0.0
473162,0,0.00031347962382445143,0.00031347962382445143,0.0
690714,0,0.00031347962382445143,0.00031347962382445143,0.0
432148,0,0.00031347962382445143,0.00031347962382445143,0.0
687018,0,0.00031347962382445143,0.00031347962382445143,0.0
390730,0,0.00031347962382445143,0.00031347962382445143,0.0
390732,0,0.00031347962382445143,0.00031347962382445143,0.0
680254,0,0.00031347962382445143,0.00031347962382445143,0.0
383307,0,0.00031347962382445143,0.00031347962382445143,0.0
46700,0,0.00031347962382445143,0.00031347962382445143,0.0
430466,0,0.00031347962382445143,0.00031347962382445143,0.0
383795,0,0.00031347962382445143,0.00031347962382445143,0.0
680346,0,0.00031347962382445143,0.00031347962382445143,0.0
430737,0,0.00031347962382445143,0.00031347962382445143,0.0
430738,0,0.00031347962382445143,0.00031347962382445143,0.0
430843,0,0.00031347962382445143,0.00031347962382445143,0.0
430844,0,0.00031347962382445143,0.00031347962382445143,0.0
381987,0,0.00031347962382445143,0.00031347962382445143,0.0
381988,0,0.00031347962382445143,0.00031347962382445143,0.0
381990,0,0.00031347962382445143,0.00031347962382445143,0.0
381991,0,0.00031347962382445143,0.00031347962382445143,0.0
382055,0,0.00031347962382445143,0.00031347962382445143,0.0
382057,0,0.00031347962382445143,0.00031347962382445143,0.0
382136,0,0.00031347962382445143,0.00031347962382445143,0.0
382139,0,0.00031347962382445143,0.00031347962382445143,0.0
392083,0,0.00031347962382445143,0.00031347962382445143,0.0
392084,0,0.00031347962382445143,0.00031347962382445143,0.0
391389,0,0.00031347962382445143,0.00031347962382445143,0.0
391392,0,0.00031347962382445143,0.00031347962382445143,0.0
47477,0,0.00031347962382445143,0.00031347962382445143,0.0
391704,0,0.00031347962382445143,0.00031347962382445143,0.0
432816,0,0.00031347962382445143,0.00031347962382445143,0.0
432817,0,0.00031347962382445143,0.00031347962382445143,0.0
473215,0,0.00031347962382445143,0.00031347962382445143,0.0
473217,0,0.00031347962382445143,0.00031347962382445143,0.0
458098,0,0.00031347962382445143,0.00031347962382445143,0.0
689134,0,0.00031347962382445143,0.00031347962382445143,0.0
458872,0,0.00031347962382445143,0.00031347962382445143,0.0
689200,0,0.00031347962382445143,0.00031347962382445143,0.0
689147,0,0.00031347962382445143,0.00031347962382445143,0.0
689148,0,0.00031347962382445143,0.00031347962382445143,0.0
469713,0,0.00031347962382445143,0.00031347962382445143,0.0
469718,0,0.00031347962382445143,0.00031347962382445143,0.0
472286,0,0.00031347962382445143,0.00031347962382445143,0.0
472287,0,0.00031347962382445143,0.00031347962382445143,0.0
470092,0,0.00031347962382445143,0.00031347962382445143,0.0
690589,0,0.00031347962382445143,0.00031347962382445143,0.0
472693,0,0.00031347962382445143,0.00031347962382445143,0.0
472738,0,0.00031347962382445143,0.00031347962382445143,0.0
472115,0,0.00031347962382445143,0.00031347962382445143,0.0
472127,0,0.00031347962382445143,0.00031347962382445143,0.0
689239,0,0.00031347962382445143,0.00031347962382445143,0.0
689240,0,0.00031347962382445143,0.00031347962382445143,0.0
462120,0,0.00031347962382445143,0.00031347962382445143,0.0
462122,0,0.00031347962382445143,0.00031347962382445143,0.0
462152,0,0.00031347962382445143,0.00031347962382445143,0.0
689840,0,0.00031347962382445143,0.00031347962382445143,0.0
689613,0,0.00031347962382445143,0.00031347962382445143,0.0
689616,0,0.00031347962382445143,0.00031347962382445143,0.0
461896,0,0.00031347962382445143,0.0004179728317659352,0.0
461897,0,0.0006269592476489029,0.0006269592476489029,1.9660057938190745e-07
462646,0,0.00031347962382445143,0.0004179728317659352,0.0
459184,0,0.00031347962382445143,0.00031347962382445143,0.0
459187,0,0.00031347962382445143,0.00031347962382445143,0.0
458960,0,0.00031347962382445143,0.00031347962382445143,0.0
458961,0,0.00031347962382445143,0.00031347962382445143,0.0
465835,0,0.00031347962382445143,0.00031347962382445143,0.0
465837,0,0.00031347962382445143,0.00031347962382445143,0.0
467187,0,0.00031347962382445143,0.00031347962382445143,0.0
690245,0,0.00031347962382445143,0.00031347962382445143,0.0
386370,0,0.00031347962382445143,0.00031347962382445143,0.0
386372,0,0.00031347962382445143,0.00031347962382445143,0.0
469844,0,0.00031347962382445143,0.00031347962382445143,0.0
469908,0,0.00031347962382445143,0.00031347962382445143,0.0
463304,0,0.00031347962382445143,0.00031347962382445143,0.0
689952,0,0.00031347962382445143,0.00031347962382445143,0.0
375377,0,0.00031347962382445143,0.00031347962382445143,0.0
375378,0,0.00031347962382445143,0.00031347962382445143,0.0
374232,0,0.00031347962382445143,0.00031347962382445143,0.0
374233,0,0.00031347962382445143,0.00031347962382445143,0.0
374548,0,0.00031347962382445143,0.00031347962382445143,0.0
374547,0,0.00031347962382445143,0.00031347962382445143,0.0
374493,0,0.00031347962382445143,0.00031347962382445143,0.0
374501,0,0.00031347962382445143,0.00031347962382445143,0.0
376245,0,0.00031347962382445143,0.00031347962382445143,0.0
376246,0,0.00031347962382445143,0.00031347962382445143,0.0
375486,0,0.00031347962382445143,0.00031347962382445143,0.0
463516,0,0.00031347962382445143,0.00031347962382445143,0.0
385801,0,0.00031347962382445143,0.00031347962382445143,0.0
385802,0,0.00031347962382445143,0.00031347962382445143,0.0
385670,0,0.00031347962382445143,0.00031347962382445143,0.0
680752,0,0.00031347962382445143,0.00031347962382445143,0.0
385407,0,0.00031347962382445143,0.00031347962382445143,0.0
680622,0,0.00031347962382445143,0.00031347962382445143,0.0
650268,0,0.00031347962382445143,0.00031347962382445143,0.0
650269,0,0.00031347962382445143,0.00031347962382445143,0.0
648237,0,0.00031347962382445143,0.00031347962382445143,0.0
648238,0,0.00031347962382445143,0.00031347962382445143,0.0
648283,0,0.00031347962382445143,0.00031347962382445143,0.0
698862,0,0.00031347962382445143,0.00031347962382445143,0.0
354264,0,0.00031347962382445143,0.00031347962382445143,0.0
676642,0,0.00031347962382445143,0.00031347962382445143,0.0
502263,0,0.00031347962382445143,0.00031347962382445143,0.0
502264,0,0.00031347962382445143,0.00031347962382445143,0.0
355197,0,0.00031347962382445143,0.00031347962382445143,0.0
355201,0,0.00031347962382445143,0.00031347962382445143,0.0
284485,0,0.00031347962382445143,0.00031347962382445143,0.0
284486,0,0.00031347962382445143,0.00031347962382445143,0.0
92769,0,0.00031347962382445143,0.00031347962382445143,0.0
284591,0,0.00031347962382445143,0.00031347962382445143,0.0
671246,0,0.00031347962382445143,0.00031347962382445143,0.0
284751,0,0.00031347962382445143,0.00031347962382445143,0.0
350034,0,0.00031347962382445143,0.00031347962382445143,0.0
